2953,7988,92224,97604
2960,8016,91060,98733
2992,9025,93329,95423
3003,5890,94419,97457
3007,11462,92030,94270
3014,10981,92065,94709
3033,5356,94452,97928
3041,6422,93806,97500
3044,3261,95405,99059
3053,10217,92774,94725
3063,7857,93302,96547
3108,7288,93107,97266
3121,5071,94041,98536
3124,7101,93235,97309
3137,6596,94967,96069
3139,3252,95369,99009
3150,3740,96080,97799
3166,4654,94401,98548
3177,6837,93045,97710
3194,4963,95604,97008
3204,6348,94639,96578
3213,3890,96072,97594
3236,8682,92494,96357
3243,9618,93785,94123
3253,11149,91727,94640
3292,12932,89999,94546
3313,10392,92664,94400
3333,4192,95102,98142
3339,10765,91109,95556
3370,13217,91467,92715
3401,5536,93812,98020
3409,6078,93577,97705
3433,3620,95749,97967
3437,5405,95304,96623
3444,13147,90842,93336
3453,4994,93102,99220
3487,13528,90064,93690
3488,9428,91653,96200
3503,7441,94721,95104
3511,6745,93307,97206
3514,9808,91871,95576
3518,4659,95040,97552
3534,14503,91199,91533
3550,6689,94711,95819
3559,6244,94454,96512
3566,7910,91830,97463
3570,14104,90736,92359
3572,10363,92299,94535
3591,15003,89867,92308
3660,8434,93195,95480
3666,5197,94135,97771
3684,6703,93313,97069
3708,6378,94591,96092
3714,7790,93320,95945
3763,14023,90281,92702
3776,10751,91337,94905
3799,4440,94829,97701
3886,8136,93365,95382
3893,18471,88439,89966
3901,6382,93932,96554
3909,7439,93068,96353
3910,6612,93350,96897
3912,4561,94628,97668
3969,9249,92160,95391
3970,9250,93081,94468
3979,9679,91275,95836
3991,13027,89144,94607
4000,13196,89619,93954
4006,14660,89670,92433
4011,12302,90643,93813
4049,17503,85331,93886
4065,6191,95171,95342
4074,5952,94142,96601
4087,5165,93487,98030
4109,7663,94195,94802
4132,11236,91097,94304
4136,18854,87406,90373
4138,4548,95574,96509
4142,11996,90948,93683
4150,4871,94992,96756
4184,8370,93732,94483
4205,6541,93868,96155
4229,7533,92876,96131
4243,7816,93715,94995
4262,6815,94330,95362
4301,7052,93913,95503
4308,6670,92298,97493
4344,6035,94114,96276
4361,14101,89316,92991
4366,7942,92776,95685
4370,5254,93876,97269
4374,9347,92854,94194
4416,6335,93090,96928
4421,5458,93358,97532
4473,4668,93908,97720
4493,6796,92005,97475
4503,7403,92175,96688
4525,5739,94654,95851
4527,6807,94632,94803
4540,13773,89100,93356
4562,8734,93590,93883
4596,5449,93521,97203
4598,4766,95378,96027
4602,5979,92593,97595
4609,15113,88404,92643
4614,5481,93419,97255
4620,6950,93410,95789
4621,9184,93357,93607
4634,14331,90332,91472
4636,8162,91882,96089
4646,18631,87398,90094
4658,6457,92144,97510
4662,10756,91445,93906
4664,16231,88757,91117
4718,7668,94024,94359
4719,6175,93411,96464
4764,14355,87807,93843
4781,10139,91625,94224
4799,10870,90923,94177
4809,9264,91597,95099
4813,9042,91567,95347
4830,6715,93559,95665
4854,10172,90630,95113
4859,12219,88857,94834
4868,12921,89588,93392
4874,11810,89796,94289
4907,5054,93451,97357
4910,6523,92155,97181
4915,7897,91489,96468
4942,6037,92789,97001
4949,6730,93251,95839
4953,5287,94441,96088
4956,10582,92259,92972
4991,9252,91200,95326
4996,10153,90678,94942
4998,9415,90761,95595
5030,9214,90193,96332
5052,9484,90011,96222
5083,13628,89325,92733
5119,5351,92441,97858
5121,10289,90494,94865
5134,16078,86462,93095
5143,7851,93131,94644
5152,12985,90933,91699
5196,8751,90786,96036
5231,5736,94629,95173
5245,6802,93724,94998
5250,6387,92621,96511
5279,7444,93746,94300
5297,6749,93382,95341
5326,11562,91062,92819
5345,17121,87354,90949
5347,7222,93079,95121
5358,16065,89349,89997
5368,6432,92417,96552
5385,5567,94184,95633
5407,6134,93871,95357
5408,7624,92968,94769
5411,17120,87544,90694
5417,9721,91704,93927
5418,9293,91305,94753
5422,10548,89613,95186
5426,7012,92486,95845
5441,7730,91548,96050
5447,8609,90871,95842
5461,12864,90338,92106
5463,7759,91682,95865
5552,16597,87480,91140
5577,9358,91403,94431
5601,10249,90525,94394
5615,7216,92855,95083
5621,10156,91524,93468
5630,7326,92265,95548
5646,7331,93147,94645
5647,7960,93023,94139
5658,8608,91462,95041
5663,15980,87918,91208
5678,12472,90381,92238
5688,8627,92468,93986
5711,5889,92467,96702
5765,8596,92150,94258
5788,9564,91419,93998
5808,7981,92063,94917
5824,16297,87016,91632
5870,13155,88660,93084
5937,9565,91341,93926
5957,6631,91543,96638
5970,9953,91671,93175
5999,10088,89652,95030
6030,8278,92896,93565
6040,8691,92191,93847
6053,9210,89916,95590
6098,11685,89633,93353
6119,7736,90792,96122
6131,12025,90229,92384
6139,15394,87702,91534
6159,18934,85819,89857
6164,6550,93557,94498
6166,9056,91660,93887
6180,9069,91179,94341
6182,15735,88384,90468
6198,10133,90098,94340
6219,7996,90661,95893
6229,10483,89536,94521
6237,11738,89495,93299
6240,12495,89445,92589
6313,13534,87662,93260
6319,14874,87946,91630
6320,17188,87604,89657
6331,11004,89724,93710
6336,10482,90137,93814
6369,17559,86396,90445
6376,10968,91361,92064
6465,20257,83883,90164
6482,12566,87995,93726
6486,9251,88853,96179
6605,8772,90108,95284
6624,14299,89354,90492
6668,8745,89494,95862
6705,11987,89925,92152
6725,19786,84047,90211
6746,15465,87269,91289
6765,6863,92966,94175
6782,7075,91717,95195
6790,14914,88807,90258
6800,12413,88575,92981
6812,11605,87771,94581
6824,11395,88437,94113
6857,8739,90386,94787
6879,10859,89338,93693
6939,9978,90605,93247
6961,7409,91022,95377
6984,11373,89832,92580
7013,8089,92214,93453
7029,11003,90168,92569
7049,7353,90371,95996
7061,11627,89928,92153
7087,7658,91388,94636
7103,10535,90505,92626
7112,9305,91251,93101
7139,8776,90625,94229
7150,10183,88945,94491
7173,12458,87073,94065
7179,8834,89754,95002
7194,12400,88932,92243
7210,8036,90333,95190
7231,8299,92003,93236
7234,12309,89472,91754
7251,8947,88818,95753
7256,11289,88767,93457
7271,8620,90514,94364
7300,8024,91926,93519
7308,9491,90178,93792
7318,8675,91088,93688
7319,28944,79977,84529
7333,9335,90978,93123
7371,19358,85925,88115
7375,7472,92639,93283
7382,8989,91492,92906
7391,17673,85567,90138
7400,13032,88248,92089
7429,14802,88365,90173
7460,12238,88663,92408
7490,10424,89019,93836
7495,9885,88963,94426
7517,13507,87509,92236
7535,9999,89636,93599
7548,11387,89723,92111
7551,9115,90571,93532
7560,9463,88887,94859
7575,15824,88432,88938
7609,14310,88088,90762
7619,12706,89996,90448
7669,10879,88019,94202
7734,8509,90719,93807
7746,11855,89127,92041
7758,8135,91855,93021
7772,9153,89529,94315
7773,9613,89607,93776
7784,13758,89484,89743
7831,14021,87640,91277
7833,9462,91214,92260
7878,14511,87764,90616
7885,14375,87177,91332
7903,11457,90170,91239
7909,14662,87980,90218
8018,20456,85408,86887
8050,9904,89642,93173
8064,9992,89985,92728
8071,9547,89004,94147
8104,12008,88177,92480
8126,21614,81750,89279
8140,10874,89179,92576
8149,13318,88388,90914
8161,13769,88243,90596
8208,9099,90705,92757
8218,13265,86072,93214
8250,12453,88643,91423
8271,15760,88223,88515
8275,19258,84860,88376
8281,17826,86728,87934
8287,9732,90377,92373
8322,16064,84874,91509
8323,14593,88763,89090
8335,15177,86869,90388
8343,11619,87553,93254
8405,11216,88650,92498
8443,10266,88368,93692
8470,12751,87792,91756
8479,16826,86395,89069
8490,12193,88646,91440
8491,9932,90853,91493
8498,13665,88564,90042
8530,14185,88800,89254
8540,15207,87944,89078
8559,8658,89264,94288
8570,11072,88852,92275
8573,15533,86610,90053
8576,15542,87290,89361
8581,9919,90679,91590
8606,11519,88046,92598
8663,12106,88736,91264
8704,12761,89566,89738
8713,12814,87428,91814
8746,12391,87622,92010
8758,10627,89189,92195
8763,12132,89296,90578
8765,18214,85142,88648
8766,11991,89186,90826
8806,10576,89398,91989
8812,20802,84262,86893
8832,9580,89508,92849
8849,13872,87861,90187
8858,13296,86830,91785
8865,13883,86307,91714
8867,16330,87448,88124
8882,9521,89102,93264
8927,16167,85667,90008
8929,10720,88642,92478
8954,13548,88071,90196
8974,9653,89585,92557
8988,11947,87042,92792
9068,10651,89679,91371
9121,10818,89097,91733
9131,11433,88312,91893
9142,11951,87479,92197
9151,10760,88326,92532
9176,16154,86492,88947
9207,14672,87371,89519
9231,11151,88684,91703
9238,10739,87869,92923
9286,13632,87534,90317
9308,9921,88077,93463
9350,11791,89001,90627
9351,15100,86378,89940
9354,22333,83081,86001
9379,15225,86377,89788
9393,11331,89072,90973
9424,16940,84962,89443
9460,17287,86159,87863
9477,18066,86041,87185
9489,14319,86940,90021
9496,10774,88235,92264
9538,15915,86625,88691
9570,10475,89220,91504
9601,17002,86127,88039
9632,11770,86427,92940
9635,9752,88475,92907
9641,19316,83985,87827
9651,12550,87404,91164
9661,16417,85773,88918
9682,11637,88001,91449
9688,19005,84229,87847
9738,14587,87613,88831
9745,14866,87975,88183
9816,12552,86942,91459
9821,13569,87801,89578
9827,14065,87257,89620
9864,12276,86587,92042
9892,11230,88825,90822
9943,12224,87932,90670
9949,10223,88809,91788
9973,10916,86630,93250
9976,12494,87917,90382
9987,10271,88689,91822
9991,11122,88213,91443
10004,13375,87767,89623
10014,14880,86706,89169
10017,25063,80047,85642
10032,17431,84757,88549
10049,14063,87294,89363
10069,13596,86403,90701
10090,15495,87241,87943
10104,10444,89819,90402
10106,19884,85333,85446
10107,18599,84833,87230
10115,10551,89230,90873
10123,16855,85526,88265
10125,18251,84390,88003
10134,14892,85703,90040
10136,11699,87170,91764
10145,11858,88113,90653
10149,14927,85623,90070
10165,13892,87758,88954
10179,10563,88165,91862
10229,18556,84386,87598
10236,13436,88467,88630
10276,12905,87578,90010
10279,13991,86086,90413
10367,14691,84631,91080
10378,13932,84434,92025
10405,21302,82480,86582
10421,11043,89446,89859
10436,21012,83224,86097
10450,17132,83054,90133
10452,17908,83808,88601
10456,16453,85990,87870
10457,10995,89454,89863
10470,17516,84551,88232
10478,11625,86696,91970
10500,17555,86033,86681
10527,12403,88155,89684
10532,18694,83802,87741
10577,18879,82821,88492
10588,18069,85899,86213
10602,22601,82517,85049
10612,17118,85701,87338
10633,11750,86384,92002
10736,15336,85188,89509
10775,16162,84590,89242
10783,15129,86731,88126
10790,18470,83938,87571
10807,22908,82712,84342
10810,16467,85375,88117
10833,12333,87341,90262
10838,12244,86369,91318
10871,14320,87127,88451
10878,13977,87408,88506
10888,14591,86794,88496
10890,19879,84260,85740
10891,11531,87528,90819
10892,11398,87495,90984
10911,11310,89152,89396
10927,15633,84625,89584
10953,11228,87761,90827
10976,16825,84889,88079
10994,11374,86171,92230
11017,15469,84628,89655
11042,13934,85149,90644
11056,14848,84928,89937
11121,13728,86875,89045
11124,21548,82585,85512
11125,16574,84181,88889
11154,15180,84976,89459
11198,13118,85374,91079
11221,14723,85634,89191
11222,20414,83787,85346
11234,14094,86657,88784
11244,13253,84978,91294
11245,17839,85052,86633
11254,16973,85935,86607
11315,16302,85262,87890
11318,16864,84426,88161
11324,15770,84293,89382
11340,12901,87101,89427
11372,15128,86572,87697
11405,12014,88328,89022
11439,13678,85949,89703
11453,20107,84199,85010
11456,13307,87388,88618
11507,22447,81099,85716
11514,15315,85554,88386
11534,13266,86417,89552
11538,18307,84090,86834
11540,15839,85692,87698
11551,28001,79186,82031
11569,18407,84848,85945
11577,24509,79382,85301
11596,16908,84383,87882
11598,15719,85609,87843
11608,18321,84427,86413
11617,13910,85289,89953
11629,20338,82265,86537
11658,26619,79787,82705
11666,16790,84479,87834
11667,12143,85772,91187
11668,12757,85379,90965
11669,20915,81818,86367
11677,16177,83918,88997
11681,15595,84467,89026
11688,16300,84550,88231
11736,22377,82330,84326
11753,13886,85558,89572
11765,22735,81236,85033
11774,12437,87013,89545
11784,13382,85799,89804
11857,18081,85314,85517
11863,12283,86629,89994
11869,13310,86075,89515
11877,14939,86919,87034
11880,12629,84555,91705
11885,12641,85253,90990
11896,22025,82334,84514
11907,22702,80451,85709
11908,16393,84700,87768
11910,12698,85599,90562
11955,18817,84089,85908
11971,21666,82167,84965
11979,18610,82574,87606
11992,15572,84436,88769
11994,21280,82814,84681
12042,16526,83229,88972
12073,16011,84457,88228
12181,17137,83908,87543
12233,14832,86552,87152
12246,13941,84504,90078
12295,15898,84220,88356
12306,17490,83988,86985
12316,28158,78125,82170
12320,19044,82314,87091
12330,15819,84352,88268
12375,17870,83585,86939
12416,16051,83394,88908
12422,18014,82871,87462
12425,13896,87159,87289
12442,24494,80740,83093
12481,14199,85833,88256
12502,18862,83464,85941
12506,13056,86200,89007
12512,16165,85216,86876
12526,20440,83276,84527
12540,12647,85235,90347
12545,14831,84102,89291
12581,14913,85727,87548
12586,21958,81838,84387
12601,16783,84500,86885
12602,21324,83208,83635
12606,14858,84999,88306
12666,16739,83624,87740
12683,20250,82285,85551
12703,16105,84450,87511
12721,17991,83605,86452
12747,13037,86975,88010
12796,13905,84861,89207
12822,26282,77936,83729
12826,16221,84297,87425
12835,16228,84899,86807
12869,14629,84754,88517
12897,14742,85513,87617
12910,15433,85307,87119
12911,15071,85885,86902
12916,23499,80816,83538
12988,17546,83784,86451
13022,15387,84968,87392
13061,21895,82164,83649
13070,14959,83381,89359
13075,13254,86889,87551
13077,17288,82064,88340
13096,16742,83273,87658
13131,16862,82383,88393
13248,17581,83949,85991
13251,18950,82072,86496
13270,16743,82754,88002
13274,16748,81734,89013
13286,16312,84159,87012
13337,14860,84635,87937
13355,24654,79713,83047
13391,18482,84028,84868
13432,19261,81482,86594
13434,14910,85006,87419
13447,14066,85454,87802
13473,15117,84153,88026
13475,21788,82506,83000
13540,14994,84969,87266
13544,18948,82676,85601
13555,16090,83608,87516
13617,19687,82308,85157
13644,14801,85887,86437
13654,14265,84406,88444
13658,18168,82287,86656
13660,20713,80532,85864
13670,14139,84575,88385
13674,18193,82675,86227
13677,20845,82836,83411
13717,23012,80867,83173
13719,14648,85392,87010
13817,15086,85485,86381
13819,15094,85876,85980
13854,14301,85014,87600
13871,21962,81062,83874
13876,15871,83423,87599
13884,15786,84820,86279
13933,22279,80345,84212
13963,17248,83340,86218
13966,15020,85038,86745
13968,20333,82163,84305
14004,17053,83156,86556
14039,14699,85240,86791
14055,21181,79746,85787
14078,17478,83989,85224
14081,18779,82402,85507
14117,18391,81112,87149
14137,21888,81754,82990
14161,17940,83190,85478
14211,16424,83088,87046
14215,18327,83813,84414
14235,15123,85608,85803
14244,22028,79239,85258
14275,19322,82465,84707
14281,24140,79828,82520
14290,20194,82400,83885
14318,21808,80946,83697
14322,19642,81773,85032
14323,23529,78471,84446
14333,18351,83732,84353
14337,15074,84568,86790
14338,16367,83794,86270
14342,18065,82043,86319
14359,23025,78659,84726
14360,18185,81915,86309
14384,19553,81519,85313
14394,27653,76851,81871
14421,15428,83753,87167
14426,20555,82781,83007
14437,16362,82937,87033
14456,23004,79307,84002
14463,17615,81345,87346
14485,15602,84521,86161
14489,23648,78663,83969
14542,16315,82491,87421
14558,16691,83016,86504
14574,14852,84116,87227
14582,22190,80423,83574
14601,14995,84218,86955
14603,15977,83541,86648
14611,20070,81628,84460
14615,18650,82055,85449
14617,15108,83916,87128
14673,15451,82364,88281
14679,17750,83023,85317
14703,18735,82058,85273
14714,22546,79430,84079
14737,16777,81741,87514
14756,17481,83899,84633
14811,18021,82828,85109
14821,16282,83709,85957
14833,19523,82976,83437
14834,17318,81957,86660
14851,15637,84563,85718
14890,15741,82178,87960
14936,16248,84391,85194
14957,15553,84315,85944
15006,15190,82844,87729
15009,19032,82195,84533
15010,19107,82085,84567
15011,17015,82964,85779
15022,17257,82778,85712
15030,20383,82192,83164
15069,21243,81359,83098
15103,21405,79980,84281
15150,17286,80837,87496
15154,19361,82086,84168
15201,16667,83336,85565
15252,17359,80680,87478
15253,24714,78795,82007
15261,17696,81444,86368
15271,18763,82511,84224
15333,19528,80273,85635
15368,17430,82532,85439
15375,18495,81970,84929
15380,19569,81214,84606
15414,21961,80032,83362
15423,24009,77980,83357
15453,17424,82455,85437
15454,18756,83207,83352
15482,36995,71109,77183
15486,17347,82708,85228
15489,21388,79356,84536
15586,16364,82270,86549
15606,23002,79069,83092
15619,24078,79241,81831
15621,15769,82618,86761
15640,17682,82071,85376
15652,17483,80839,86795
15727,19055,80545,85442
15740,15949,84300,84780
15744,22526,80004,82495
15780,16429,83910,84650
15796,16355,82941,85677
15798,16359,82318,86294
15800,21568,79126,84275
15810,18200,82923,83836
15815,25587,77736,81631
15854,22266,79112,83537
15880,21130,81244,82515
15906,19683,81313,83867
15919,33494,74934,76422
15934,16716,81807,86312
15985,22697,79353,82734
16007,21573,79816,83373
16015,17993,82436,84325
16020,16696,83095,84958
16060,20206,80383,84120
16081,16651,82716,85321
16149,21346,80159,83115
16151,16676,82671,85271
16153,24379,78225,82012
16184,21413,80600,82572
16200,16993,81813,85763
16238,22320,79986,82225
16239,22435,79185,82910
16250,24809,78148,81562
16272,22062,78956,83479
16279,21045,80723,82722
16292,27975,74641,81861
16324,30943,74219,79283
16404,24232,79250,80883
16423,28270,76039,80037
16439,25016,78686,80628
16443,17999,82051,84276
16448,20321,80787,83213
16466,19976,80949,83378
16472,21268,80402,82627
16474,20983,81074,82238
16519,19730,80324,84196
16534,20524,81325,82386
16542,20643,80802,82782
16553,22359,79175,82682
16556,25564,76705,81944
16560,24342,76508,83359
16601,21034,78204,84930
16658,17869,81854,84388
16674,20598,78840,84657
16700,21722,80050,82297
16702,21152,80499,82416
16705,19922,82049,82093
16749,21709,80530,81781
16840,17162,80996,85771
16857,37242,69821,76849
16858,21347,78718,83846
16861,19670,80445,83793
16865,24399,76946,82559
16876,22031,79533,82329
16891,19086,80238,84554
16944,22246,78028,83551
16959,21366,79208,83236
16996,18372,80229,85172
17023,20118,81366,82262
17039,18112,81632,83986
17044,22533,78357,82835
17046,19317,79926,84480
17055,25890,78703,79121
17066,18331,80353,85019
17076,20060,79711,83922
17086,17787,79439,86457
17091,20310,80200,83168
17101,18864,80807,83997
17184,29170,76405,78010
17194,17532,80957,85086
17232,21065,79908,82564
17234,27937,76553,79045
17239,29478,76657,77395
17256,26390,78323,78800
17272,20276,79026,84195
17275,25837,76989,80668
17290,23928,78135,81416
17295,20502,80585,82387
17357,19897,81459,82056
17379,25815,78102,79473
17399,20630,80198,82542
17421,21309,79782,82257
17422,24057,78873,80417
17427,17925,81972,83445
17449,18250,79729,85341
17452,23389,77760,82168
17456,20742,79734,82837
17510,21187,80039,82033
17542,23115,77803,82309
17552,17871,81111,84235
17570,22264,80026,80909
17589,18841,78525,85814
17610,18605,79974,84580
17612,23853,77892,81412
17626,18188,81920,83035
17634,31991,73421,77723
17665,27434,75780,79890
17668,20956,79697,82448
17680,18100,81883,83106
17713,26884,77484,78688
17748,21245,79844,81932
17766,21144,79618,82241
17771,24119,78594,80285
17789,24681,77572,80727
17796,18474,80681,83818
17822,23299,78913,80735
17824,20009,79400,83536
17827,18322,80562,84058
17829,37176,70104,75660
17838,22872,77523,82536
17854,20316,80102,82497
17864,19521,79213,84171
17881,20631,78295,83962
17891,24859,76375,81644
17893,20777,80746,81353
17900,18805,79340,84724
17910,22063,76934,83862
17918,23134,78413,81304
17931,20964,79417,82457
17970,21136,77707,83956
17973,20240,79534,83022
17995,18964,81494,82316
18025,20624,78982,83138
18035,25973,78086,78675
18092,32409,71606,78662
18124,23239,76935,82471
18163,20653,79261,82692
18169,19593,80233,82774
18224,21111,80219,81215
18245,24518,77494,80512
18257,23461,78797,80254
18260,20666,79214,82629
18284,20449,79781,82255
18288,25178,78005,79298
18292,21811,77517,83149
18324,24056,76430,81959
18330,24311,76810,81318
18349,23760,77743,80917
18361,21249,79925,81234
18369,26274,76187,79939
18371,20603,78869,82926
18404,18991,81009,82365
18406,18646,81583,82134
18412,32874,72407,77076
18438,28889,75836,77606
18465,20770,80031,81503
18507,18804,81541,81917
18523,18637,80295,83314
18532,18919,79436,83882
18547,21879,77748,82595
18558,21541,79440,81230
18622,19826,79406,82915
18624,18793,79972,83380
18628,27752,75645,78744
18648,19901,78533,83687
18651,20865,79766,81487
18673,26616,75351,80129
18678,24789,75742,81560
18706,30558,73630,77875
18709,27426,76199,78435
18741,31839,71937,78252
18742,23737,78729,79561
18746,21476,77796,82751
18747,27198,74685,80139
18753,21529,78361,82126
18769,18961,81312,81727
18789,23589,77137,81254
18801,21270,77354,83344
18834,25707,77130,79098
18837,19309,80076,82547
18838,25677,74092,82162
18881,29259,75538,77091
18898,27006,74899,79966
18904,24957,77180,79728
18942,21030,78499,82298
18968,25715,77676,78410
18970,22006,77442,82351
18974,26591,73866,81338
18979,24387,77004,80399
19003,28553,74851,78362
19045,20434,79516,81774
19110,21713,79125,80821
19153,23496,78513,79607
19157,23955,77497,80160
19202,21957,77791,81819
19218,21207,79901,80443
19228,25608,75669,80264
19235,21228,77344,82962
19236,19914,78764,82855
19245,24858,74658,82008
19246,26435,76063,79025
19249,19939,80492,81089
19260,21942,78020,81547
19264,35549,70811,75145
19269,22427,77340,81733
19288,24685,76214,80582
19293,36074,71398,74004
19331,26095,76261,79082
19334,26023,75019,80393
19344,26143,74123,81159
19385,20105,78640,82639
19412,25674,76104,79579
19426,20743,79662,80938
19430,23332,76426,81581
19431,24357,77809,79172
19450,36255,69944,75120
19451,21687,77447,82184
19464,20052,78386,82867
19471,27276,76527,77495
19541,25930,75416,79882
19551,24515,75637,81066
19624,22242,77260,81643
19625,24536,76317,80291
19663,21047,78537,81522
19669,24788,75592,80720
19682,33984,71721,75382
19689,21738,78958,80384
19773,22348,76775,81873
19824,23478,78209,79258
19829,21063,77789,82088
19862,22615,78191,80101
19903,26053,74386,80427
19916,28121,74750,77982
19950,22122,77306,81391
19953,28397,75884,76535
19960,31177,72665,76967
19978,20518,77548,82725
19998,25285,76330,79156
20014,20747,79154,80854
20023,25335,77096,78315
20027,30934,72709,77099
20034,22738,78442,79555
20059,20684,78333,81693
20078,22799,76189,81703
20156,22943,76212,81458
20210,22584,76536,81439
20221,33370,71620,75558
20266,21950,78851,79702
20290,22922,77465,80092
20305,28264,74567,77633
20332,23378,75898,81161
20346,24533,74583,81307
20357,21714,77470,81228
20374,21718,76055,82622
20420,21391,76877,82081
20421,26851,74596,78901
20424,30832,72158,77355
20469,21455,77141,81704
20508,27085,75499,77677
20528,22324,77986,79931
20540,20645,76943,82641
20543,30535,73116,76575
20569,23186,77688,79326
20594,28718,74212,77245
20605,28953,74637,76574
20651,22054,76977,81087
20680,22883,77097,80109
20695,23495,77028,79551
20699,22780,78376,78914
20727,22801,76064,81177
20756,26094,74548,79371
20773,23463,77938,78595
20801,28911,74764,76293
20822,21358,76431,82158
20823,26414,74116,79416
20824,28643,74495,76807
20825,32547,71975,75422
20832,22832,76002,81103
20909,24090,76372,79398
20938,30262,72587,76982
20984,24053,75020,80712
20985,26297,74064,79423
21004,22810,77712,79243
21042,35880,70592,73255
21046,29462,74313,75948
21069,25060,76300,78340
21105,28043,73915,77706
21166,27723,74834,77046
